Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,age
5029544,F,YES,YES,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-22811,-1965,1,0,0,0,Sales staff,3,0,62
5045800,F,YES,YES,1,180000,Working,Secondary / secondary special,Married,House / apartment,-12725,-2543,1,0,1,0,Laborers,3,0,35
5111159,M,YES,YES,1,180000,Working,Higher education,Married,House / apartment,-16758,-1393,1,1,1,0,Laborers,3,0,46
5099957,F,YES,YES,1,157500,Commercial associate,Higher education,Married,House / apartment,-18838,-460,1,0,0,0,Sales staff,3,0,52
5143360,F,NO,YES,0,135000,Working,Secondary / secondary special,Married,House / apartment,-18881,-2234,1,1,1,0,Drivers,2,0,52
5091753,M,YES,NO,2,202500,Working,Higher education,Married,House / apartment,-13796,-1631,1,0,0,0,Laborers,4,0,38
5117403,F,NO,NO,0,90000,Working,Secondary / secondary special,Married,House / apartment,-12047,-1619,1,0,0,0,Laborers,2,0,33
5149319,M,YES,YES,1,247500,Working,Higher education,Separated,House / apartment,-20754,-5981,1,0,0,0,Sales staff,2,0,57
5137542,F,NO,NO,0,99000,Working,Secondary / secondary special,Married,House / apartment,-9159,-3153,1,1,0,0,Core staff,2,0,25
5095170,F,YES,YES,0,247500,Commercial associate,Higher education,Married,House / apartment,-23431,-2682,1,0,0,0,Core staff,2,0,64
5090780,F,NO,NO,1,202500,Working,Secondary / secondary special,Married,House / apartment,-15547,-3443,1,0,0,0,Core staff,3,0,43
5092242,M,NO,NO,0,90000,Working,Secondary / secondary special,Married,House / apartment,-10454,-2330,1,0,0,0,Drivers,2,0,29
5068671,M,NO,YES,0,121500,Working,Incomplete higher,Married,House / apartment,-13231,-413,1,0,0,0,Managers,2,0,36
5143427,F,NO,YES,0,157500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20013,365243,1,0,0,0,Accountants,1,0,55
5087994,M,YES,YES,1,121500,Commercial associate,Incomplete higher,Civil marriage,House / apartment,-12208,-6645,1,0,0,0,Laborers,3,0,33
5052739,M,NO,YES,2,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-21721,-505,1,0,0,1,Drivers,4,0,60
5068747,M,NO,NO,0,180000,Working,Higher education,Civil marriage,With parents,-10253,-201,1,0,0,0,Accountants,2,0,28
5025029,M,NO,NO,0,144000,Pensioner,Secondary / secondary special,Married,House / apartment,-12843,365243,1,0,0,0,Sales staff,2,0,35
5149353,F,YES,YES,0,126000,Commercial associate,Higher education,Married,House / apartment,-19433,-3273,1,0,0,0,Medicine staff,2,0,53
5022571,F,YES,YES,0,225000,Pensioner,Higher education,Married,House / apartment,-17455,365243,1,0,0,0,Laborers,2,0,48
5024578,F,NO,NO,1,157500,Working,Secondary / secondary special,Married,With parents,-13387,-1462,1,0,0,0,Managers,3,0,37
5058405,F,YES,YES,0,157500,Working,Higher education,Married,House / apartment,-11762,-2609,1,0,0,0,Sales staff,2,0,32
5041869,F,YES,NO,0,270000,State servant,Secondary / secondary special,Married,House / apartment,-11327,-521,1,1,1,0,Sales staff,2,0,31
5115894,F,YES,NO,0,261000,Commercial associate,Secondary / secondary special,Married,House / apartment,-9389,-1321,1,0,0,0,Drivers,2,0,26
5062749,F,YES,NO,1,135000,State servant,Higher education,Married,House / apartment,-11697,-2467,1,0,0,0,High skill tech staff,3,0,32
5045611,M,NO,YES,2,202500,Working,Secondary / secondary special,Married,House / apartment,-17579,-716,1,0,0,0,Laborers,4,0,48
5113288,M,YES,YES,2,157500,Working,Incomplete higher,Married,House / apartment,-18181,-101,1,1,1,0,Drivers,4,0,50
5053003,M,YES,YES,0,103500,Working,Incomplete higher,Married,House / apartment,-16898,-1632,1,1,1,0,Sales staff,2,0,46
5118038,M,NO,NO,2,135000,Working,Higher education,Married,House / apartment,-19474,-614,1,0,0,0,Managers,4,0,53
5091405,M,NO,YES,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-15243,-1904,1,1,0,0,Laborers,1,0,42
5137022,F,NO,NO,0,112500,State servant,Secondary / secondary special,Widow,House / apartment,-14192,-351,1,1,1,0,High skill tech staff,1,0,39
5117594,F,NO,NO,0,231750,Working,Secondary / secondary special,Single / not married,House / apartment,-20341,-7310,1,1,1,0,Sales staff,1,0,56
5085704,M,YES,YES,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-13427,365243,1,0,0,0,Core staff,2,0,37
5137292,F,YES,NO,1,247500,Working,Secondary / secondary special,Married,House / apartment,-15050,-7260,1,1,1,0,Sales staff,3,0,41
5038751,M,YES,YES,2,135000,Commercial associate,Higher education,Married,With parents,-14439,-626,1,0,0,0,Laborers,4,0,40
5099900,M,YES,YES,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12992,-6853,1,0,0,0,Drivers,2,0,36
5116676,M,YES,YES,3,112500,Working,Secondary / secondary special,Married,House / apartment,-23483,-458,1,1,0,0,Core staff,5,0,64
5061321,F,YES,YES,1,117000,State servant,Higher education,Married,House / apartment,-11822,-1628,1,0,0,0,Laborers,3,0,32
5139410,M,YES,YES,2,112500,State servant,Secondary / secondary special,Married,House / apartment,-17235,-6094,1,1,0,0,Laborers,4,0,47
5048486,F,YES,YES,0,135000,Working,Secondary / secondary special,Married,House / apartment,-10116,-734,1,1,1,0,Drivers,2,0,28
5139658,M,NO,YES,0,103500,Pensioner,Lower secondary,Married,House / apartment,-11061,365243,1,0,0,0,Laborers,2,0,30
5091280,F,NO,YES,1,315000,Working,Secondary / secondary special,Married,House / apartment,-14247,-657,1,1,0,0,Managers,3,0,39
5023186,F,YES,YES,0,180000,Working,Secondary / secondary special,Married,House / apartment,-11998,-2700,1,0,1,0,Laborers,2,0,33
5054307,F,NO,NO,1,247500,Working,Secondary / secondary special,Married,House / apartment,-15366,-880,1,0,0,0,Core staff,3,0,42
5116879,M,NO,NO,0,135000,Working,Higher education,Single / not married,With parents,-10660,-157,1,1,1,0,Cooking staff,1,0,29
5050453,M,NO,YES,1,157500,Working,Secondary / secondary special,Married,House / apartment,-11390,-135,1,0,0,0,Core staff,3,0,31
5022804,F,YES,YES,0,315000,Working,Higher education,Widow,House / apartment,-22034,-1497,1,0,0,0,Sales staff,1,0,60
5091374,F,YES,YES,0,247500,Working,Secondary / secondary special,Married,House / apartment,-19351,-1266,1,1,1,0,High skill tech staff,2,0,53
5135484,F,NO,YES,0,157500,State servant,Higher education,Single / not married,Municipal apartment,-18516,-1935,1,0,0,0,Managers,1,0,51
5054188,F,NO,NO,0,247500,Working,Secondary / secondary special,Married,House / apartment,-10932,-515,1,0,1,0,Sales staff,2,0,30
5054626,F,NO,YES,0,166500,Pensioner,Secondary / secondary special,Widow,House / apartment,-23751,365243,1,0,0,0,Private service staff,1,0,65
5068548,M,YES,YES,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17617,-1023,1,0,0,0,Laborers,2,0,48
5053472,F,NO,YES,0,90900,Working,Secondary / secondary special,Married,House / apartment,-8247,-2129,1,1,1,0,Managers,2,0,23
5105395,F,NO,YES,0,112500,Working,Incomplete higher,Single / not married,House / apartment,-12099,-575,1,0,0,0,High skill tech staff,1,0,33
5029554,F,NO,YES,0,45900,Pensioner,Secondary / secondary special,Widow,House / apartment,-9981,365243,1,0,0,0,Sales staff,1,0,27
5089722,M,NO,NO,0,126000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-14425,-3262,1,1,1,1,Laborers,1,0,40
5066562,M,NO,NO,0,103500,Commercial associate,Incomplete higher,Married,With parents,-16188,-430,1,1,0,1,Managers,2,0,44
5062547,F,NO,YES,3,119250,Commercial associate,Incomplete higher,Married,House / apartment,-22100,-2207,1,0,0,1,Laborers,5,0,61
5010203,F,YES,YES,0,202500,Working,Lower secondary,Married,With parents,-13086,-1866,1,0,0,1,Laborers,2,0,36
5024665,F,NO,YES,0,157500,Working,Secondary / secondary special,Married,House / apartment,-23280,-4568,1,1,1,0,Laborers,2,0,64
5089626,M,NO,NO,0,112500,Commercial associate,Higher education,Married,House / apartment,-20208,-309,1,1,1,1,Laborers,2,0,55
5021373,F,NO,YES,0,315000,Working,Higher education,Married,House / apartment,-9320,-578,1,0,0,1,Sales staff,2,0,26
5054699,F,YES,YES,0,270000,Working,Higher education,Married,House / apartment,-22233,-6908,1,0,0,0,Sales staff,2,0,61
5051180,M,YES,NO,1,162000,Working,Secondary / secondary special,Married,House / apartment,-11731,-1931,1,0,1,0,Accountants,3,0,32
5143515,F,NO,YES,0,270000,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-20282,365243,1,0,0,0,Private service staff,1,0,56
5018461,F,NO,YES,1,112500,Working,Secondary / secondary special,Married,House / apartment,-12301,-8033,1,0,1,0,Cooking staff,3,0,34
5096300,M,NO,NO,1,58500,Commercial associate,Secondary / secondary special,Married,House / apartment,-11855,-2257,1,0,0,0,Managers,3,0,32
5148897,F,NO,YES,0,94500,Pensioner,Secondary / secondary special,Married,House / apartment,-15931,365243,1,0,1,0,Sales staff,2,0,44
5025047,F,YES,NO,3,270000,Working,Secondary / secondary special,Married,House / apartment,-11736,-3776,1,1,1,0,Laborers,5,0,32
5092164,F,YES,YES,0,270000,Pensioner,Secondary / secondary special,Widow,House / apartment,-14510,365243,1,0,1,0,Medicine staff,1,0,40
5053143,M,NO,YES,1,99000,Working,Secondary / secondary special,Civil marriage,House / apartment,-11353,-140,1,0,1,0,Sales staff,3,0,31
5038510,M,NO,YES,0,315000,Working,Incomplete higher,Married,House / apartment,-11602,-4583,1,0,0,0,Drivers,2,0,32
5023482,M,NO,YES,1,157500,Working,Secondary / secondary special,Married,House / apartment,-13538,-4404,1,1,1,0,Core staff,3,0,37
5054099,F,YES,NO,2,180000,Working,Higher education,Married,House / apartment,-11495,-727,1,0,0,0,Managers,4,0,31
5062713,F,NO,YES,1,211500,Working,Secondary / secondary special,Married,House / apartment,-11955,-3805,1,0,0,0,Laborers,3,0,33
5088851,F,YES,YES,0,202500,Working,Higher education,Married,House / apartment,-10927,-2316,1,0,0,1,Laborers,2,0,30
5111117,M,NO,YES,1,180000,Working,Higher education,Married,House / apartment,-24946,-1455,1,0,0,0,Core staff,3,0,68
5118115,F,NO,NO,1,144000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14548,-5422,1,1,1,0,Security staff,3,0,40
5024258,F,NO,YES,0,144000,Working,Secondary / secondary special,Single / not married,House / apartment,-16116,-581,1,0,0,0,Security staff,1,0,44
5113976,F,YES,NO,0,270000,Working,Incomplete higher,Married,House / apartment,-14052,-893,1,1,1,1,Drivers,2,0,38
5099907,F,NO,YES,2,148500,Working,Incomplete higher,Married,House / apartment,-21527,-1860,1,0,0,0,High skill tech staff,4,0,59
5092332,F,NO,YES,0,157500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-15738,365243,1,0,1,0,Laborers,1,0,43
5038932,F,NO,YES,0,90000,Commercial associate,Higher education,Separated,House / apartment,-14474,-6317,1,0,1,0,Medicine staff,1,0,40
5078924,M,NO,YES,0,148500,Working,Secondary / secondary special,Married,House / apartment,-9791,-1000,1,0,1,0,Laborers,2,0,27
5068390,F,YES,YES,1,99000,Working,Higher education,Separated,House / apartment,-14636,-140,1,0,1,1,High skill tech staff,2,0,40
5046036,F,YES,YES,0,315000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-15323,365243,1,0,0,0,Laborers,2,0,42
5033788,F,NO,YES,1,162000,Working,Higher education,Separated,House / apartment,-20395,-4766,1,1,1,0,Accountants,2,0,56
5010781,F,YES,YES,1,202500,Commercial associate,Higher education,Married,House / apartment,-17001,-2259,1,0,0,1,Managers,3,0,47
5022761,M,NO,YES,0,225000,Working,Secondary / secondary special,Married,House / apartment,-12922,-1344,1,0,0,1,Managers,2,0,35
5041980,F,NO,NO,0,612000,Commercial associate,Higher education,Married,With parents,-14122,-4690,1,1,1,0,Accountants,2,0,39
5113854,F,NO,NO,0,292500,Working,Secondary / secondary special,Single / not married,House / apartment,-13584,-8290,1,1,0,0,Sales staff,1,0,37
5126612,F,YES,NO,0,67500,Pensioner,Secondary / secondary special,Widow,House / apartment,-9006,365243,1,0,1,0,Laborers,1,0,25
5132264,F,NO,NO,0,157500,Working,Secondary / secondary special,Married,House / apartment,-21512,-2052,1,0,1,0,Laborers,2,0,59
5142136,F,NO,NO,2,135000,Working,Secondary / secondary special,Married,House / apartment,-19566,-5004,1,0,0,0,Sales staff,4,0,54
5088163,F,NO,YES,0,67500,Working,Secondary / secondary special,Single / not married,House / apartment,-22854,-923,1,0,0,0,Laborers,1,0,63
5146086,F,NO,NO,0,144000,Working,Secondary / secondary special,Single / not married,Municipal apartment,-15027,-1193,1,0,0,1,Laborers,1,0,41
5139553,F,YES,YES,2,90000,Commercial associate,Higher education,Married,House / apartment,-17450,-6337,1,0,1,0,Cooking staff,4,0,48
5041474,F,NO,YES,0,112500,Commercial associate,Higher education,Married,House / apartment,-9688,-793,1,0,0,1,Cleaning staff,2,0,27
5025020,F,NO,YES,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-12563,365243,1,0,0,0,Laborers,2,0,34
5118270,F,NO,NO,0,135000,Working,Secondary / secondary special,Married,With parents,-21111,-5453,1,1,0,0,Managers,2,0,58
5095324,F,NO,YES,0,360000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23694,365243,1,0,1,0,Laborers,1,0,65
5142290,F,NO,YES,1,112500,State servant,Higher education,Civil marriage,House / apartment,-17237,-88,1,0,0,0,Managers,3,0,47
5148792,F,NO,YES,0,225000,Commercial associate,Secondary / secondary special,Widow,House / apartment,-20542,-5495,1,0,0,0,Laborers,1,0,56
5062031,F,YES,YES,0,112500,Working,Higher education,Single / not married,House / apartment,-14240,-593,1,0,1,1,Laborers,1,0,39
5088836,F,NO,YES,0,202500,State servant,Secondary / secondary special,Married,House / apartment,-23334,-3715,1,0,0,1,High skill tech staff,2,0,64
5035418,F,NO,YES,0,202500,Working,Higher education,Married,House / apartment,-23118,-4816,1,0,0,0,Medicine staff,2,0,63
5089896,F,NO,YES,0,225000,Pensioner,Higher education,Single / not married,Municipal apartment,-19682,365243,1,0,0,1,Laborers,1,0,54
5137407,F,NO,NO,0,112500,Working,Higher education,Separated,House / apartment,-9957,-3000,1,0,0,0,Drivers,1,0,27
5086060,M,NO,YES,0,202500,State servant,Secondary / secondary special,Married,House / apartment,-16300,-9422,1,0,1,0,Core staff,2,0,45
5095117,F,NO,YES,0,328500,Working,Higher education,Married,House / apartment,-9983,-1586,1,0,0,0,Accountants,2,0,27
5067419,M,NO,YES,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-15303,365243,1,0,0,0,Laborers,2,0,42
5041307,F,YES,YES,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-10570,365243,1,0,1,0,Laborers,2,0,29
5146401,F,NO,YES,0,135000,Working,Secondary / secondary special,Separated,House / apartment,-19921,-2104,1,1,0,0,Managers,1,0,55
5105137,M,NO,YES,0,157500,Working,Secondary / secondary special,Single / not married,House / apartment,-15231,-1032,1,0,0,0,Sales staff,1,0,42
5053388,M,NO,YES,0,270000,Working,Secondary / secondary special,Civil marriage,House / apartment,-14622,-9698,1,0,0,1,Low-skill Laborers,2,0,40
5146467,M,YES,NO,0,157500,State servant,Higher education,Married,House / apartment,-17868,-1923,1,0,0,0,Laborers,2,0,49
5113082,M,NO,YES,1,193500,Working,Higher education,Single / not married,House / apartment,-12170,-1131,1,0,0,0,Core staff,2,0,33
5052755,M,NO,YES,0,103500,Working,Secondary / secondary special,Civil marriage,House / apartment,-12417,-1175,1,0,0,0,Managers,2,0,34
5092436,M,YES,YES,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-14897,365243,1,0,1,0,Laborers,2,0,41
5022243,M,NO,YES,0,198000,Working,Secondary / secondary special,Married,House / apartment,-10874,-8375,1,0,0,1,Laborers,2,0,30
5113020,M,YES,YES,0,202500,State servant,Secondary / secondary special,Married,House / apartment,-19974,-2199,1,0,0,0,Sales staff,2,0,55
5058267,M,NO,NO,1,225000,Commercial associate,Secondary / secondary special,Married,With parents,-10314,-1912,1,0,0,0,Laborers,3,0,28
5037247,F,YES,YES,2,72000,Working,Secondary / secondary special,Married,House / apartment,-15438,-926,1,0,0,0,Core staff,4,0,42
5100461,M,YES,YES,1,202500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11382,-2499,1,0,0,0,Laborers,3,0,31
5096753,F,YES,NO,0,247500,Working,Higher education,Married,House / apartment,-21026,-2654,1,1,1,0,Medicine staff,2,0,58
5091778,F,NO,YES,2,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-21671,-1174,1,1,0,0,Laborers,4,0,59
5038569,M,YES,YES,0,225000,Working,Secondary / secondary special,Married,House / apartment,-20063,-230,1,0,1,0,Laborers,2,0,55
5069169,M,YES,YES,0,112500,Working,Secondary / secondary special,Married,House / apartment,-13643,-962,1,0,0,1,High skill tech staff,2,0,37
5065820,F,YES,YES,1,450000,Working,Secondary / secondary special,Married,House / apartment,-21854,-2276,1,0,0,0,Laborers,3,0,60
5091048,M,NO,YES,2,180000,Commercial associate,Higher education,Married,House / apartment,-10785,-2197,1,0,0,1,Cooking staff,4,0,30
5097134,M,YES,YES,0,108000,Working,Secondary / secondary special,Married,House / apartment,-21897,-2468,1,1,1,0,Drivers,2,0,60
5097106,M,NO,YES,0,787500,Working,Secondary / secondary special,Married,House / apartment,-15904,-11448,1,0,1,0,Laborers,2,0,44
5099877,F,YES,YES,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,-17152,365243,1,0,1,0,Sales staff,2,0,47
5033884,M,YES,YES,0,157500,Working,Secondary / secondary special,Married,House / apartment,-14926,-932,1,1,1,0,Managers,2,0,41
5097024,F,YES,NO,0,90000,Commercial associate,Higher education,Married,House / apartment,-12269,-2956,1,0,0,0,Laborers,2,0,34
5010412,M,NO,YES,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,-15853,365243,1,0,0,0,Core staff,2,0,43
5091144,M,YES,NO,0,90000,Working,Secondary / secondary special,Married,House / apartment,-17437,-1345,1,0,0,0,Core staff,2,0,48
5088503,M,YES,YES,0,72000,Working,Higher education,Married,House / apartment,-9901,-619,1,0,0,0,Core staff,2,0,27
5126142,F,YES,NO,2,225000,Working,Secondary / secondary special,Married,House / apartment,-14349,-3787,1,0,0,0,Cleaning staff,4,0,39
5067020,F,YES,YES,1,157500,Working,Secondary / secondary special,Civil marriage,House / apartment,-17203,-1253,1,0,0,1,Cleaning staff,3,0,47
5061076,F,YES,NO,0,360000,State servant,Secondary / secondary special,Married,House / apartment,-14228,-3242,1,1,0,0,Managers,2,0,39
5126527,M,NO,NO,0,450000,State servant,Secondary / secondary special,Married,With parents,-20867,-196,1,0,1,0,Managers,2,0,57
5078931,F,NO,NO,0,216000,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-13200,-298,1,0,1,0,Core staff,1,0,36
5125471,F,YES,YES,1,157500,Commercial associate,Higher education,Married,House / apartment,-19922,-1748,1,0,0,0,Core staff,3,0,55
5025207,M,YES,YES,1,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16768,-124,1,0,0,0,Core staff,3,0,46
5042097,F,NO,NO,1,315000,Working,Secondary / secondary special,Separated,House / apartment,-14746,-4082,1,0,1,0,Sales staff,2,0,40
5067653,F,NO,YES,0,594000,State servant,Higher education,Married,House / apartment,-18799,-1431,1,0,0,1,Medicine staff,2,0,52
5089137,M,YES,NO,0,135000,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-17754,-5330,1,0,1,0,Cleaning staff,2,0,49
5065601,M,NO,YES,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-9582,-1266,1,0,1,0,Medicine staff,2,0,26
5112833,M,NO,YES,1,157500,Working,Secondary / secondary special,Separated,With parents,-12483,-1017,1,0,1,1,Drivers,2,0,34
5024636,M,NO,YES,0,234000,Working,Secondary / secondary special,Married,House / apartment,-10837,-1128,1,0,0,0,Core staff,2,0,30
5050549,F,NO,NO,2,99000,Working,Higher education,Civil marriage,House / apartment,-11974,-3088,1,1,0,0,Cooking staff,4,0,33
5065763,F,NO,YES,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-15256,-693,1,0,0,0,Laborers,1,0,42
5089269,M,NO,NO,0,292500,Working,Secondary / secondary special,Single / not married,House / apartment,-17914,-1466,1,1,0,0,Core staff,1,0,49
5061207,F,YES,YES,14,198000,Working,Secondary / secondary special,Separated,House / apartment,-12348,-1689,1,0,0,0,Drivers,15,0,34
5028684,F,NO,YES,0,90000,Working,Secondary / secondary special,Married,House / apartment,-17387,-3003,1,0,0,1,Core staff,2,0,48
5028737,F,NO,YES,0,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,-18197,-4039,1,0,0,0,Laborers,2,0,50
5113406,F,YES,YES,0,112500,Commercial associate,Higher education,Single / not married,House / apartment,-17483,-588,1,0,0,1,Laborers,1,0,48
5025741,M,YES,NO,0,157500,Working,Higher education,Married,Municipal apartment,-17054,-282,1,0,1,0,Medicine staff,2,0,47
5045992,F,NO,YES,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-20668,-4491,1,0,0,0,Laborers,2,0,57
5054453,F,YES,YES,0,585000,Working,Higher education,Married,House / apartment,-21527,-1155,1,0,0,0,Laborers,2,0,59
5024586,M,YES,YES,2,180000,State servant,Secondary / secondary special,Married,House / apartment,-18058,-1220,1,0,0,0,Core staff,4,0,49
5090701,M,NO,NO,0,225000,Pensioner,Higher education,Single / not married,Municipal apartment,-12569,365243,1,0,0,0,High skill tech staff,1,0,34
5091929,F,YES,NO,0,225000,Working,Secondary / secondary special,Married,House / apartment,-22002,-657,1,0,0,0,Core staff,2,0,60
5149034,F,NO,YES,0,135000,State servant,Higher education,Married,House / apartment,-19482,-1203,1,0,0,0,Managers,2,0,53
5114114,F,YES,NO,0,112500,Working,Secondary / secondary special,Separated,House / apartment,-22107,-712,1,0,1,0,Drivers,1,0,61
5142579,M,YES,YES,1,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-11941,-2844,1,0,0,0,Low-skill Laborers,2,0,33
5046035,F,YES,YES,0,180000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-16018,365243,1,0,0,0,High skill tech staff,2,0,44
5050756,F,YES,NO,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-16653,-4031,1,1,0,0,High skill tech staff,2,0,46
5047853,M,YES,YES,1,117000,Commercial associate,Higher education,Married,House / apartment,-19317,-3322,1,0,0,0,Sales staff,3,0,53
5009790,F,NO,NO,0,135000,Pensioner,Secondary / secondary special,Widow,House / apartment,-13861,365243,1,0,1,0,High skill tech staff,1,0,38
5135819,F,NO,YES,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10909,-2878,1,0,0,0,Core staff,2,0,30
5092287,F,NO,YES,0,135000,Pensioner,Higher education,Married,House / apartment,-20301,365243,1,0,0,0,Cooking staff,2,0,56
5105743,F,YES,NO,2,157500,Working,Higher education,Married,House / apartment,-17837,-6693,1,1,1,0,Cleaning staff,4,0,49
5028280,M,NO,NO,1,243000,Commercial associate,Incomplete higher,Married,With parents,-20838,-2760,1,0,0,0,Managers,3,0,57
5095896,F,NO,NO,1,121500,Commercial associate,Higher education,Married,House / apartment,-9810,-2532,1,1,1,0,Accountants,3,0,27
5024352,M,YES,YES,0,135000,Commercial associate,Secondary / secondary special,Married,With parents,-12974,-1646,1,0,0,0,Laborers,2,0,36
5100027,F,YES,NO,0,225000,Working,Secondary / secondary special,Married,House / apartment,-13494,-11542,1,0,0,0,Secretaries,2,0,37
5028337,F,YES,NO,1,225000,Working,Higher education,Single / not married,With parents,-19171,-5408,1,0,0,0,Accountants,2,0,53
5090788,M,YES,YES,1,112500,Commercial associate,Secondary / secondary special,Separated,House / apartment,-11723,-1374,1,0,0,0,Core staff,2,0,32
5046126,M,NO,YES,0,157500,Working,Secondary / secondary special,Married,House / apartment,-11616,-3092,1,1,1,0,Core staff,2,0,32
5092265,F,NO,YES,0,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,-11627,-351,1,0,0,0,High skill tech staff,2,0,32
5143319,M,YES,YES,0,337500,Pensioner,Secondary / secondary special,Married,House / apartment,-14716,365243,1,0,0,0,Laborers,2,0,40
5114354,F,YES,NO,0,103500,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-8947,-2993,1,1,0,0,Managers,2,0,25
5117248,M,NO,YES,2,99000,Working,Secondary / secondary special,Married,House / apartment,-11729,-2379,1,0,0,0,Managers,4,0,32
5024386,M,NO,NO,0,67500,Working,Secondary / secondary special,Married,Municipal apartment,-15994,-1281,1,0,0,0,Managers,2,0,44
5026178,M,YES,YES,0,112500,Working,Secondary / secondary special,Married,House / apartment,-13456,-7804,1,1,0,0,Cleaning staff,2,0,37
5033439,M,YES,NO,2,270000,Working,Higher education,Married,House / apartment,-19532,-3002,1,0,1,0,Laborers,4,0,54
5089320,M,YES,NO,0,315000,Commercial associate,Higher education,Married,House / apartment,-22861,-825,1,1,1,1,Laborers,2,0,63
5053872,F,YES,YES,1,135000,Working,Secondary / secondary special,Married,House / apartment,-20195,-2128,1,0,0,0,Medicine staff,3,0,55
5091735,M,YES,YES,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-17738,-2057,1,0,0,0,Accountants,1,0,49
5105791,F,NO,NO,0,225000,State servant,Incomplete higher,Single / not married,House / apartment,-11720,-1611,1,1,0,0,High skill tech staff,1,0,32
5125928,F,NO,YES,1,85500,Working,Secondary / secondary special,Married,House / apartment,-21014,-652,1,0,0,0,High skill tech staff,3,0,58
5115662,F,YES,YES,0,135000,Commercial associate,Higher education,Single / not married,House / apartment,-15151,-2537,1,0,1,0,Managers,1,0,42
5029256,F,YES,YES,2,119700,Working,Higher education,Married,House / apartment,-21042,-992,1,0,0,0,Core staff,4,0,58
5136029,F,YES,NO,0,495000,State servant,Secondary / secondary special,Married,House / apartment,-12922,-2331,1,0,0,0,Security staff,2,0,35
5037157,F,NO,YES,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-12287,365243,1,0,1,0,Sales staff,2,0,34
5046531,M,YES,NO,0,153000,Pensioner,Higher education,Married,House / apartment,-22569,365243,1,0,0,0,High skill tech staff,2,0,62
5023177,F,NO,YES,1,216000,Working,Secondary / secondary special,Civil marriage,House / apartment,-11178,-4710,1,1,1,0,Security staff,3,0,31
5021967,M,NO,NO,1,202500,Working,Secondary / secondary special,Married,House / apartment,-12262,-1191,1,0,0,0,Laborers,3,0,34
5135530,F,YES,YES,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-10217,365243,1,0,0,0,Managers,2,0,28
5146534,F,YES,NO,1,108000,State servant,Secondary / secondary special,Married,House / apartment,-15836,-1162,1,0,0,0,Managers,3,0,43
5126101,F,NO,YES,0,270000,Pensioner,Secondary / secondary special,Married,House / apartment,-13058,365243,1,0,1,0,Core staff,2,0,36
5088161,F,NO,YES,0,76500,Working,Secondary / secondary special,Single / not married,House / apartment,-10261,-923,1,0,0,0,Core staff,1,0,28
5100394,M,NO,YES,1,69372,Commercial associate,Secondary / secondary special,Married,House / apartment,-19511,-3900,1,0,0,0,Managers,3,0,53
5079035,M,NO,YES,0,135000,Pensioner,Lower secondary,Married,House / apartment,-13283,365243,1,0,0,0,Realty agents,2,0,36
5095631,F,YES,NO,1,117000,Working,Higher education,Married,House / apartment,-15444,-219,1,0,0,0,Laborers,3,0,42
5113647,F,NO,YES,0,202500,Working,Incomplete higher,Married,House / apartment,-17420,-223,1,0,0,1,Managers,2,0,48
